Run,Assay Type,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,Experiment,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Sample_Name,SRA Study,Submitter_Id,AvgSpotLen,Bases,instrument_model (run)
ERR1110335,WGS,PRJEB11532,SAMEA3646687,1050663458,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,gs,ena","ena,s3.us-east-1,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189866,SAMEA3646687,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:11Z,public,NextSeq 500,FD1151,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646687,PNP_Validation_17,ERP012929,PNP_Validation_17,158,2542198566,
ERR1110336,WGS,PRJEB11532,SAMEA3646688,1138976318,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","gs,s3,ena","s3.us-east-1,ena,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189867,SAMEA3646688,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:15Z,public,NextSeq 500,FD1152,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646688,PNP_Validation_18,ERP012929,PNP_Validation_18,158,2769059753,
ERR1110337,WGS,PRJEB11532,SAMEA3646691,1577763424,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,s3,gs","ena,s3.us-east-1,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189868,SAMEA3646691,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:16Z,public,NextSeq 500,FD1157,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646691,PNP_Validation_21,ERP012929,PNP_Validation_21,158,3934121270,
ERR1110338,WGS,PRJEB11532,SAMEA3646692,1267584922,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","gs,ena,s3","gs.US,s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189869,SAMEA3646692,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:11Z,public,NextSeq 500,FD1158,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646692,PNP_Validation_22,ERP012929,PNP_Validation_22,158,3114823899,
ERR1110339,WGS,PRJEB11532,SAMEA3646697,1149167805,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","gs,ena,s3","s3.us-east-1,gs.US,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189870,SAMEA3646697,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:13Z,public,NextSeq 500,FD1164,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646697,PNP_Validation_27,ERP012929,PNP_Validation_27,158,2804721578,
ERR1110340,WGS,PRJEB11532,SAMEA3646704,1089506803,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,ena,gs","ena,s3.us-east-1,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189871,SAMEA3646704,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:15Z,public,NextSeq 500,FD1180,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646704,PNP_Validation_34,ERP012929,PNP_Validation_34,158,2662367042,
ERR1110341,WGS,PRJEB11532,SAMEA3646705,1026081080,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,gs,ena","ena,s3.us-east-1,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189872,SAMEA3646705,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:15Z,public,NextSeq 500,FD1181,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646705,PNP_Validation_35,ERP012929,PNP_Validation_35,158,2480181163,
ERR1110342,WGS,PRJEB11532,SAMEA3646717,1673641381,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","gs,ena,s3","s3.us-east-1,gs.US,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189873,SAMEA3646717,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:13Z,public,NextSeq 500,FD1277,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646717,PNP_Validation_47,ERP012929,PNP_Validation_47,158,4154348453,
ERR1110343,WGS,PRJEB11532,SAMEA3646723,1536442332,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,gs,s3","s3.us-east-1,ena,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189874,SAMEA3646723,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:14Z,public,NextSeq 500,FD1286,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646723,PNP_Validation_53,ERP012929,PNP_Validation_53,158,3792998919,
ERR1110344,WGS,PRJEB11532,SAMEA3646724,1211216028,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","gs,s3,ena","ena,gs.US,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189875,SAMEA3646724,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:08Z,public,NextSeq 500,FD1287,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646724,PNP_Validation_54,ERP012929,PNP_Validation_54,158,2942075448,
ERR1110345,WGS,PRJEB11532,SAMEA3646728,1286215498,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","gs,s3,ena","s3.us-east-1,ena,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189876,SAMEA3646728,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:14Z,public,NextSeq 500,FD1292,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646728,PNP_Validation_58,ERP012929,PNP_Validation_58,158,3141409047,
ERR1110346,WGS,PRJEB11532,SAMEA3646729,1310149898,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","gs,s3,ena","ena,gs.US,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189877,SAMEA3646729,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:12Z,public,NextSeq 500,FD1293,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646729,PNP_Validation_59,ERP012929,PNP_Validation_59,158,3173311139,
ERR1110347,WGS,PRJEB11532,SAMEA3646730,1486376094,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3,gs","ena,gs.US,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189878,SAMEA3646730,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:14Z,public,NextSeq 500,FD1300,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646730,PNP_Validation_60,ERP012929,PNP_Validation_60,158,3685956650,
ERR1110348,WGS,PRJEB11532,SAMEA3646734,1139765124,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,gs,s3","s3.us-east-1,gs.US,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189879,SAMEA3646734,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:09Z,public,NextSeq 500,FD1309,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646734,PNP_Validation_64,ERP012929,PNP_Validation_64,158,2772448122,
ERR1110349,WGS,PRJEB11532,SAMEA3646735,692140421,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3","ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189880,SAMEA3646735,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:12Z,public,NextSeq 500,FD1310,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646735,PNP_Validation_65,ERP012929,PNP_Validation_65,,,
ERR1110350,WGS,PRJEB11532,SAMEA3646736,1364815575,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","gs,ena,s3","gs.US,s3.us-east-1,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189881,SAMEA3646736,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:09Z,public,NextSeq 500,FD1313,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646736,PNP_Validation_66,ERP012929,PNP_Validation_66,158,3332878213,
ERR1110351,WGS,PRJEB11532,SAMEA3646738,939417754,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189882,SAMEA3646738,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:09Z,public,NextSeq 500,FD1318,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646738,PNP_Validation_68,ERP012929,PNP_Validation_68,158,2272577234,
ERR1110352,WGS,PRJEB11532,SAMEA3646718,1197706097,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","gs,ena,s3","s3.us-east-1,ena,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189883,SAMEA3646718,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:11Z,public,NextSeq 500,FD1278,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646718,PNP_Validation_48,ERP012929,PNP_Validation_48,158,3211516909,
ERR1110353,WGS,PRJEB11532,SAMEA3646722,872990122,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","gs,s3,ena","ena,gs.US,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189884,SAMEA3646722,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:15Z,public,NextSeq 500,FD1283,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646722,PNP_Validation_52,ERP012929,PNP_Validation_52,158,2305463002,
ERR1110354,WGS,PRJEB11532,SAMEA3646726,535175522,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","gs,s3,ena","s3.us-east-1,gs.US,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189885,SAMEA3646726,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:15Z,public,NextSeq 500,FD1290,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646726,PNP_Validation_56,ERP012929,PNP_Validation_56,158,1428458222,
ERR1110355,WGS,PRJEB11532,SAMEA3646727,774689852,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3,gs","s3.us-east-1,ena,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189886,SAMEA3646727,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:10Z,public,NextSeq 500,FD1291,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646727,PNP_Validation_57,ERP012929,PNP_Validation_57,158,2066467056,
ERR1110356,WGS,PRJEB11532,SAMEA3646731,370931855,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,gs,s3","s3.us-east-1,gs.US,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189887,SAMEA3646731,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:09Z,public,NextSeq 500,FD1303,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646731,PNP_Validation_61,ERP012929,PNP_Validation_61,158,970686017,
ERR1110357,WGS,PRJEB11532,SAMEA3646733,600645527,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena,gs","s3.us-east-1,ena,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189888,SAMEA3646733,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:14Z,public,NextSeq 500,FD1307,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646733,PNP_Validation_63,ERP012929,PNP_Validation_63,158,1582375710,
ERR1110358,WGS,PRJEB11532,SAMEA3646737,1057605356,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,gs,s3","ena,gs.US,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189889,SAMEA3646737,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:11Z,public,NextSeq 500,FD1314,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646737,PNP_Validation_67,ERP012929,PNP_Validation_67,158,2809117541,
ERR1110359,WGS,PRJEB11532,SAMEA3646739,718242913,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","gs,ena,s3","s3.us-east-1,ena,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189890,SAMEA3646739,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:11Z,public,NextSeq 500,FD1319,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646739,PNP_Validation_69,ERP012929,PNP_Validation_69,158,1903596638,
ERR1110360,WGS,PRJEB11532,SAMEA3646741,1014318170,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,ena,gs","s3.us-east-1,gs.US,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189891,SAMEA3646741,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:12Z,public,NextSeq 500,FD1323,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646741,PNP_Validation_71,ERP012929,PNP_Validation_71,158,2675266702,
ERR1110361,WGS,PRJEB11532,SAMEA3646742,842339946,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,ena,gs","ena,s3.us-east-1,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189892,SAMEA3646742,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:15Z,public,NextSeq 500,FD1324,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646742,PNP_Validation_72,ERP012929,PNP_Validation_72,158,2239961934,
ERR1110362,WGS,PRJEB11532,SAMEA3646743,682518715,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena,gs","s3.us-east-1,ena,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189893,SAMEA3646743,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:16Z,public,NextSeq 500,FD1330,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646743,PNP_Validation_73,ERP012929,PNP_Validation_73,158,1805689162,
ERR1110363,WGS,PRJEB11532,SAMEA3646753,729956361,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","s3,ena,gs","ena,s3.us-east-1,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189894,SAMEA3646753,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:16Z,public,NextSeq 500,FD1345,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646753,PNP_Validation_83,ERP012929,PNP_Validation_83,158,1901872804,
ERR1110364,WGS,PRJEB11532,SAMEA3646754,872143528,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","gs,ena,s3","ena,s3.us-east-1,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189895,SAMEA3646754,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:14Z,public,NextSeq 500,FD1347,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646754,PNP_Validation_84,ERP012929,PNP_Validation_84,158,2356939816,
ERR1110365,WGS,PRJEB11532,SAMEA3646755,364449827,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","gs,ena,s3","s3.us-east-1,ena,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189896,SAMEA3646755,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:14Z,public,NextSeq 500,FD1348,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646755,PNP_Validation_85,ERP012929,PNP_Validation_85,158,942425731,
ERR1110366,WGS,PRJEB11532,SAMEA3646756,656922307,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,gs,ena","s3.us-east-1,ena,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189897,SAMEA3646756,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:14Z,public,NextSeq 500,FD1349,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646756,PNP_Validation_86,ERP012929,PNP_Validation_86,158,1702972392,
ERR1110433,WGS,PRJEB11532,SAMEA3646719,1972103470,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3,gs","s3.us-east-1,gs.US,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189964,SAMEA3646719,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:08Z,public,NextSeq 500,FD1279,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646719,PNP_Validation_49,ERP012929,PNP_Validation_49,158,4977036588,
ERR1110434,WGS,PRJEB11532,SAMEA3646720,1008198394,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","gs,s3,ena","ena,s3.us-east-1,gs.US",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189965,SAMEA3646720,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:12Z,public,NextSeq 500,FD1280,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646720,PNP_Validation_50,ERP012929,PNP_Validation_50,158,2502543163,
ERR1110435,WGS,PRJEB11532,SAMEA3646721,558636013,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,ena,gs","s3.us-east-1,gs.US,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189966,SAMEA3646721,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:13Z,public,NextSeq 500,FD1282,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646721,PNP_Validation_51,ERP012929,PNP_Validation_51,158,1390095866,
ERR1110436,WGS,PRJEB11532,SAMEA3646725,648255451,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","ena,gs,s3","ena,gs.US,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189967,SAMEA3646725,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:08Z,public,NextSeq 500,FD1289,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646725,PNP_Validation_55,ERP012929,PNP_Validation_55,158,1589742941,
ERR1110437,WGS,PRJEB11532,SAMEA3646726,935742426,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","gs,ena,s3","s3.us-east-1,gs.US,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189968,SAMEA3646726,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:15Z,public,NextSeq 500,FD1290,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646726,PNP_Validation_56,ERP012929,PNP_Validation_56,158,2320644882,
ERR1110438,WGS,PRJEB11532,SAMEA3646731,816707166,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3,gs","s3.us-east-1,gs.US,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189969,SAMEA3646731,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:09Z,public,NextSeq 500,FD1303,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646731,PNP_Validation_61,ERP012929,PNP_Validation_61,158,1992700145,
ERR1110439,WGS,PRJEB11532,SAMEA3646732,1401736887,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,ena,gs","s3.us-east-1,gs.US,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189970,SAMEA3646732,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:09Z,public,NextSeq 500,FD1306,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646732,PNP_Validation_62,ERP012929,PNP_Validation_62,158,3489150943,
ERR1110440,WGS,PRJEB11532,SAMEA3646733,143415730,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","gs,ena,s3","gs.US,ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189971,SAMEA3646733,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:14Z,public,NextSeq 500,FD1307,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646733,PNP_Validation_63,ERP012929,PNP_Validation_63,158,347708891,
ERR1110441,WGS,PRJEB11532,SAMEA3646740,1437863293,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,gs,s3","gs.US,ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189972,SAMEA3646740,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:10Z,public,NextSeq 500,FD1322,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646740,PNP_Validation_70,ERP012929,PNP_Validation_70,158,3581308996,
ERR1110442,WGS,PRJEB11532,SAMEA3646744,822082572,WEIZMANN INSTITUE OF SCIENCE,public,"sra,fastq","s3,ena,gs","s3.us-east-1,gs.US,ena",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189973,SAMEA3646744,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:08Z,public,NextSeq 500,FD1331,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646744,PNP_Validation_74,ERP012929,PNP_Validation_74,158,2028352121,
ERR1110443,WGS,PRJEB11532,SAMEA3646745,1375731224,WEIZMANN INSTITUE OF SCIENCE,public,"fastq,sra","ena,s3,gs","gs.US,ena,s3.us-east-1",2015-11-26,2015-11-26,2018-11-16,2019-11-20,ERX1189974,SAMEA3646745,WEIZMANN INSTITUE OF SCIENCE,WEIZMANN INSTITUE OF SCIENCE,2015-11-26T17:01:14Z,2019-11-20T10:54:12Z,public,NextSeq 500,FD1332,PAIRED,RANDOM,METAGENOMIC,human gut metagenome,ILLUMINA,2015-11-27T00:00:00Z,SAMEA3646745,PNP_Validation_75,ERP012929,PNP_Validation_75,158,3453352398,
