fc,p.val,auc,auc.ci.l,auc.ci.h,pr.shift,pr.n,pr.p,p.adj,mOTU_nr,kingdom,phylum,class,order,family,genus,mOTU
0.08073820428761655,0.02590271263827872,0.5181406964615262,0.5022529560358522,0.5340284368872001,0.03453221535745807,0.13592233009708737,0.17045454545454544,0.06575817512552716,ext_mOTU_v31_17435,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,NA Lachnospiraceae gen. incertae sedis,Lachnospiraceae species incertae sedis
0.010000008724255778,0.6253191194800396,0.5049295915911097,0.49009727656455304,0.5197619066176664,0.008083928428147313,0.1262135922330097,0.13429752066115702,0.7293838865113743,ext_mOTU_v31_17436,2 Bacteria,1239 Firmicutes,526524 Erysipelotrichia,526525 Erysipelotrichales,128827 Erysipelotrichaceae,NA Erysipelotrichaceae gen. incertae sedis,Erysipelotrichaceae species incertae sedis
-0.05102854292998373,0.009426662193586057,0.47933182219369336,0.4642678893888831,0.49439575499850363,-0.041579074059215265,0.15728155339805824,0.11570247933884298,0.03014695539182554,ext_mOTU_v31_17438,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus species incertae sedis
-0.05335875470240422,0.012551293539015898,0.47920745406402954,0.4622822199566521,0.496132688171407,-0.04187996469549868,0.20097087378640777,0.1590909090909091,0.03815748190102055,ext_mOTU_v31_17439,2 Bacteria,1239 Firmicutes,91061 Bacilli,186826 Lactobacillales,1300 Streptococcaceae,1301 Streptococcus,Streptococcus species incertae sedis
-0.03838046629591389,0.047798086279168005,0.48891318302174436,0.47486495644380955,0.5029614095996792,-0.02084169140656343,0.1262135922330097,0.10537190082644628,0.10724627559221067,ext_mOTU_v31_17451,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,841 Roseburia,Roseburia species incertae sedis
0.03877567029005554,0.09973663417136695,0.5120135601380085,0.49945550227842483,0.5245716179975921,0.023569766508866247,0.07766990291262135,0.1012396694214876,0.1941513530806254,ext_mOTU_v31_17454,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,NA Lachnospiraceae gen. incertae sedis,Lachnospiraceae species incertae sedis
0,0.42351686662312615,0.5079069044371339,0.496888206332571,0.5189256025416968,0.016189922169622083,0.059223300970873784,0.07541322314049587,0.5621874072225016,ext_mOTU_v31_17463,2 Bacteria,201174 Actinobacteria,1760 Actinobacteria,2037 Actinomycetales,2049 Actinomycetaceae,1654 Actinomyces,Actinomyces species incertae sedis
-0.026347137022556776,0.26894079766427154,0.49280620637085776,0.4733014067338201,0.5123110060078954,-0.015048543689320404,0.2650485436893204,0.25,0.4025937472633852,ext_mOTU_v31_17475,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,NA Ruminococcaceae gen. incertae sedis,Ruminococcaceae species incertae sedis
-0.25869808431318186,6.340860417247593e-10,0.4310107919441547,0.40880592436534363,0.4532156595229658,-0.11809957474123406,0.39805825242718446,0.2799586776859504,1.402045093232175e-8,ext_mOTU_v31_17476,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,841 Roseburia,Roseburia species incertae sedis
-0.054044547380843126,0.00700107628382423,0.48355983711786893,0.469869741291473,0.49724993294426484,-0.03123445398379203,0.12524271844660195,0.09400826446280992,0.023732270848931782,ext_mOTU_v31_17477,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,841 Roseburia,Roseburia species incertae sedis
0,0.2041599984708535,0.49656132151167454,0.4858256568203529,0.5072969862029962,-0.0060398780389954235,0.06699029126213592,0.060950413223140494,0.33129752634891385,ext_mOTU_v31_17478,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,841 Roseburia,Roseburia species incertae sedis
0,0.31114237937301037,0.4989890074620878,0.4882799615373603,0.5096980533868153,-0.0010611409772927904,0.06407766990291262,0.06301652892561983,0.4500370685498021,ext_mOTU_v31_17485,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,31979 Clostridiaceae,1485 Clostridium,Clostridium species incertae sedis
-0.22077934471334482,1.3186375086128085e-7,0.42988746690203006,0.40689213762899373,0.4528827961750664,-0.1236901227633796,0.43980582524271844,0.31611570247933884,1.8824028202661107e-6,ext_mOTU_v31_17486,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,31979 Clostridiaceae,1485 Clostridium,Clostridium species incertae sedis
0,0.04870263494302718,0.5070819626093237,0.496024363496601,0.5181395617220463,0.013215116745566878,0.06116504854368932,0.0743801652892562,0.10832488092657647,ext_mOTU_v31_17495,2 Bacteria,976 Bacteroidetes,117743 Flavobacteriia,200644 Flavobacteriales,49546 Flavobacteriaceae,NA Flavobacteriaceae gen. incertae sedis,Flavobacteriaceae species incertae sedis
-0.09458484370493708,0.0016097561868159335,0.47277040038514,0.4546472429407207,0.49089355782955935,-0.04972318061461928,0.23980582524271846,0.19008264462809918,0.0072402275982360485,ext_mOTU_v31_17496,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,NA Ruminococcaceae gen. incertae sedis,Ruminococcaceae species incertae sedis
-0.10289066615451649,0.01927984713346053,0.47276388108802053,0.4490209191183266,0.4965068430577145,-0.04005054962689558,0.4553398058252427,0.4152892561983471,0.053645902334628875,ext_mOTU_v31_17511,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,31979 Clostridiaceae,1485 Clostridium,Clostridium species incertae sedis
-0.12295686350983172,0.003775527613546589,0.4659898298964936,0.44612207068780957,0.4858575891051777,-0.06906844259006659,0.3087378640776699,0.2396694214876033,0.014583900781738785,ext_mOTU_v31_17512,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,NA Lachnospiraceae gen. incertae sedis,Lachnospiraceae species incertae sedis
0,0.01128149372878874,0.48622221776458313,0.47559316486725345,0.4968512706619128,-0.027112252266709463,0.0766990291262136,0.049586776859504134,0.035165415578661104,ext_mOTU_v31_17516,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,NA Ruminococcaceae gen. incertae sedis,Ruminococcaceae species incertae sedis
-0.009112694785525939,0.05176107588802179,0.4921041282195298,0.47739629198174044,0.5068119644573192,-0.01305062986439863,0.13495145631067962,0.12190082644628099,0.11355158073430172,ext_mOTU_v31_17520,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,543314 Clostridiales Family XIII. Incertae Sedis,NA Clostridiales Family XIII. Incertae Sedis gen. incertae sedis,Clostridiales Family XIII. Incertae Sedis species incertae sedis
0,0.9905719523509477,0.5047911818984193,0.4926780186861898,0.5169043451106489,0.010140014442750547,0.07766990291262135,0.0878099173553719,0.995065327680844,ext_mOTU_v31_17525,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0.012811412388708778,0.9565128076020832,0.4965573096365241,0.4768257114540517,0.5162889078189965,-0.015584129021904813,0.2728155339805825,0.2572314049586777,0.9743175961613775,ext_mOTU_v31_17527,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
-0.03522299568382154,0.02228651944351244,0.48905660755837277,0.46907048791871975,0.5090427271980258,-0.016057530289657396,0.2815533980582524,0.265495867768595,0.05901134852650471,ext_mOTU_v31_17528,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,216572 Oscillospiraceae,459786 Oscillibacter,Oscillibacter species incertae sedis
-0.008938252889867748,0.28085925663372086,0.5026172470512718,0.4855778715630941,0.5196566225394494,0.01028444194816655,0.1766990291262136,0.18698347107438015,0.4164992554778059,ext_mOTU_v31_17529,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,216572 Oscillospiraceae,459786 Oscillibacter,Oscillibacter species incertae sedis
0,0.009888723202834316,0.4890375511514082,0.478712774689547,0.4993623276132694,-0.021349193613094765,0.06990291262135923,0.04855371900826446,0.03131958956524695,ext_mOTU_v31_17533,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
0,0.4995754781073227,0.5055755034903313,0.4945263747809014,0.5166246321997612,0.01121118510791945,0.062135922330097085,0.07334710743801653,0.6244693476341534,ext_mOTU_v31_17535,2 Bacteria,1224 Proteobacteria,28221 Deltaproteobacteria,213115 Desulfovibrionales,194924 Desulfovibrionaceae,NA Desulfovibrionaceae gen. incertae sedis,Desulfovibrionaceae species incertae sedis
0,0.548101113284807,0.4983405881408971,0.48533092488783447,0.5113502513939597,-0.0019838722618952115,0.09805825242718447,0.09607438016528926,0.6669445344792376,ext_mOTU_v31_17537,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,NA Ruminococcaceae gen. incertae sedis,Ruminococcaceae species incertae sedis
0,0.7877317586649559,0.4996173674075263,0.4892671502829148,0.5099675845321379,-3.390034502126285e-4,0.059223300970873784,0.058884297520661155,0.8561696168652858,ext_mOTU_v31_17538,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,NA Ruminococcaceae gen. incertae sedis,Ruminococcaceae species incertae sedis
0.07742417501472723,0.015197888425209784,0.5143058453020942,0.5005535669613707,0.5280581236428178,0.02681737944315174,0.09611650485436893,0.12293388429752067,0.04495471501150641,ext_mOTU_v31_17539,2 Bacteria,1224 Proteobacteria,28216 Betaproteobacteria,80840 Burkholderiales,75682 Oxalobacteraceae,NA Oxalobacteraceae gen. incertae sedis,Oxalobacteraceae species incertae sedis
0,0.09876537196248293,0.4862141940142823,0.474055795901147,0.4983725921274176,-0.027810318542886944,0.09805825242718447,0.07024793388429752,0.19340733873368923,ext_mOTU_v31_17554,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,NA Ruminococcaceae gen. incertae sedis,Ruminococcaceae species incertae sedis
-0.0781574706234126,0.0265990602984615,0.48196361229238543,0.4630032278332143,0.5009239967515566,-0.02959760892241034,0.24757281553398058,0.21797520661157024,0.06683692447445046,ext_mOTU_v31_17555,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,NA Ruminococcaceae gen. incertae sedis,Ruminococcaceae species incertae sedis
-0.07055200144535104,0.007062855086802434,0.48236279386985476,0.46854029895415655,0.49618528878555296,-0.03408489127818341,0.129126213592233,0.09504132231404959,0.023743727851537194,ext_mOTU_v31_17563,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,841 Roseburia,Roseburia species incertae sedis
-0.11589464920758173,0.06007187760453879,0.4637787852042044,0.443625297543087,0.4839322728653218,-0.07379844339244165,0.3155339805825243,0.24173553719008264,0.12863217269667546,ext_mOTU_v31_17564,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,31979 Clostridiaceae,1485 Clostridium,Clostridium species incertae sedis
0.0083732175498295,0.17100104591116902,0.4984800008023751,0.47946181059708504,0.5174981910076651,-0.009123004092112669,0.2446601941747573,0.23553719008264462,0.2894089866366005,ext_mOTU_v31_17567,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,NA Lachnospiraceae gen. incertae sedis,Lachnospiraceae species incertae sedis
0.13308927732987086,8.143367143658365e-6,0.5386208176201557,0.519914847155565,0.5573267880847463,0.06834630506298645,0.19611650485436893,0.2644628099173554,7.71270830433028e-5,ext_mOTU_v31_17583,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,NA Ruminococcaceae gen. incertae sedis,Ruminococcaceae species incertae sedis
0.1772461739867184,1.0518255100433981e-8,0.5398539677445239,0.5180254810322074,0.5616824544568404,0.04149281874348071,0.32524271844660196,0.36673553719008267,1.883723867986813e-7,ext_mOTU_v31_17591,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,543314 Clostridiales Family XIII. Incertae Sedis,NA Clostridiales Family XIII. Incertae Sedis gen. incertae sedis,Clostridiales Family XIII. Incertae Sedis species incertae sedis
-0.10883489527573748,3.921565651442947e-5,0.46602443231966617,0.4498086911094205,0.48224017352991183,-0.06388509989569124,0.19611650485436893,0.1322314049586777,3.017767317711956e-4,ext_mOTU_v31_17593,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,216572 Oscillospiraceae,459786 Oscillibacter,Oscillibacter species incertae sedis
0.031133711931166468,0.16167935101362865,0.5108039797801492,0.49206689557122646,0.529541063989072,0.017874909732809113,0.2145631067961165,0.23243801652892562,0.277930472510339,ext_mOTU_v31_17594,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,815 Bacteroidaceae,816 Bacteroides,Bacteroides species incertae sedis
0,0.4480587541869142,0.5085222257883334,0.49694991675741784,0.5200945348192489,0.01765826847468506,0.06601941747572816,0.08367768595041322,0.5799446424101321,ext_mOTU_v31_17595,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,NA Ruminococcaceae gen. incertae sedis,Ruminococcaceae species incertae sedis
-0.06000822880411018,0.043272232440342256,0.48141298242798686,0.46867091997773935,0.49415504487823436,-0.038241193934044765,0.11262135922330097,0.0743801652892562,0.09879942020359986,ext_mOTU_v31_17659,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
-0.04773065042479641,0.9512694683816193,0.4874894688277301,0.473988713358643,0.5009902242968172,-0.02747532696782476,0.11941747572815534,0.09194214876033058,0.9709848977781296,ext_mOTU_v31_17696,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,NA Clostridiales fam. incertae sedis,NA Clostridiales gen. incertae sedis,Clostridiales species incertae sedis
-0.01156747943096197,0.9621662579816812,0.49181226430233493,0.47486928483288315,0.5087552437717867,-0.017894969108561365,0.1883495145631068,0.17045454545454544,0.9760388919793574,ext_mOTU_v31_17710,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,NA Ruminococcaceae gen. incertae sedis,Ruminococcaceae species incertae sedis
-0.03122732776159805,0.984301421790391,0.49119092513840973,0.47817665198193865,0.5042051982948808,-0.018986199149482463,0.10679611650485436,0.0878099173553719,0.9913465239913448,ext_mOTU_v31_17714,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,815 Bacteroidaceae,816 Bacteroides,Bacteroides species incertae sedis
-0.019867149911735698,0.019774914696920484,0.4904477252667897,0.47564710183296843,0.505248348700611,-0.020033298563748678,0.13883495145631067,0.11880165289256199,0.05425707792887653,ext_mOTU_v31_17721,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,171552 Prevotellaceae,838 Prevotella,Prevotella species incertae sedis
-0.10171474039616522,0.007126508907799828,0.4680594559897296,0.4474384080491754,0.4886805039302838,-0.06491213993420525,0.32524271844660196,0.2603305785123967,0.023876228823751122,ext_mOTU_v31_17722,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,541000 Ruminococcaceae,NA Ruminococcaceae gen. incertae sedis,Ruminococcaceae species incertae sedis
0.07763756931318948,0.043331319317720954,0.5212654457193292,0.5045915172118709,0.5379393742267875,0.043580999759287475,0.13203883495145632,0.1756198347107438,0.09879942020359986,ext_mOTU_v31_17723,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,171552 Prevotellaceae,838 Prevotella,Prevotella species incertae sedis
0,0.15998631819971407,0.508770962047661,0.4966775516908425,0.5208643724044796,0.017122683142100623,0.07378640776699029,0.09090909090909091,0.27695346823676337,ext_mOTU_v31_17730,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,2005525 Tannerellaceae,375288 Parabacteroides,Parabacteroides species incertae sedis
0.0068351794801841505,0.9017047236412019,0.5032947524673033,0.49029586488033805,0.5162936400542685,0.007002728075102299,0.09320388349514563,0.10020661157024793,0.9418654854576711,ext_mOTU_v31_17734,2 Bacteria,201174 Actinobacteria,84998 Coriobacteriia,84999 Coriobacteriales,84107 Coriobacteriaceae,102106 Collinsella,Collinsella species incertae sedis
0,0.5518598360094584,0.5003715999358099,0.49079577758281134,0.5099474222888085,0.0011052716039476815,0.04951456310679612,0.0506198347107438,0.6686124704419638,ext_mOTU_v31_17765,2 Bacteria,201174 Actinobacteria,84998 Coriobacteriia,1643822 Eggerthellales,1643826 Eggerthellaceae,84111 Eggerthella,Eggerthella species incertae sedis
0,0.8632657765245924,0.5029196421407366,0.49207329928158716,0.513765984999886,0.006045895851721092,0.062135922330097085,0.06818181818181818,0.9123570706831797,ext_mOTU_v31_17767,2 Bacteria,1239 Firmicutes,186801 Clostridia,186802 Clostridiales,186803 Lachnospiraceae,572511 Blautia,Blautia species incertae sedis
-0.0629691452279293,0.46686342324985275,0.4790444716360427,0.4578849761950529,0.5002039670770324,-0.030060980502286783,0.3048543689320388,0.27479338842975204,0.5959368183281221,ext_mOTU_v31_17781,2 Bacteria,976 Bacteroidetes,200643 Bacteroidia,171549 Bacteroidales,815 Bacteroidaceae,816 Bacteroides,Bacteroides species incertae sedis
